"","NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C5ANSP","D5ANSP","CASAGEINC","DECAGEINC","TOTALCAS","TOTALDECES","LETAL","ATTAQ","RecStatus","UniqueKey"
"147","RDCKINMLD04","RDC","KINSHASA","MALUKU II",42419,4,"01/12/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,2.4,1,4601
"148","RDCKINNGI04","RDC","KINSHASA","NGIRI-NGIRI",104549,4,"01/12/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,4653
"149","RDCKINDJ05","RDC","KINSHASA","NDJILI",207468,5,"01/02/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,4794
"150","RDCKINLIM07","RDC","KINSHASA","LIMETE",120940,7,"02/15/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.8,1,4986
"151","RDCKINKLU11","RDC","KINSHASA","KALAMU I",165697,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,5352
"152","RDCKINNGI11","RDC","KINSHASA","NGIRI-NGIRI",184308,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,5423
"153","RDCKINBUM11","RDC","KINSHASA","BUMBU",383675,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5445
"154","RDCKINNDJ11","RDC","KINSHASA","NDJILI",365847,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,5475
"155","RDCKINNDJ12","RDC","KINSHASA","NDJILI",365847,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5477
"156","RDCKINKIK12","RDC","KINSHASA","KIKIMI",292158,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5503
"157","RDCKINNGA12","RDC","KINSHASA","NGABA",206710,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,5515
"158","RDCKINLEM12","RDC","KINSHASA","LEMBA",331042,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5541
"159","RDCKINSEL12","RDC","KINSHASA","SELEMBAO",395476,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5546
"160","RDCKINBUM12","RDC","KINSHASA","BUMBU",383675,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,3,0,0,0,5,0,0,1.3,1,5552
"161","RDCKINKLU12","RDC","KINSHASA","KALAMU I",165697,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,5576
"162","RDCKINBAN12","RDC","KINSHASA","BANDALUNGWA",206435,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1,1,5579
"163","RDCKINLUF12","RDC","KINSHASA","LUFUNGULA",145207,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.4,1,5584
"164","RDCKINLIM12","RDC","KINSHASA","LIMETE",213270,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.9,1,5588
"165","RDCKINMAT12","RDC","KINSHASA","MATETE",327607,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,0,0,3,0,0,0.9,1,5612
"166","RDCKINKLD12","RDC","KINSHASA","KALAMU II",147894,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,5620
"167","RDCKINMAT11","RDC","KINSHASA","MATETE",327607,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5451
"168","RDCKINMSU11","RDC","KINSHASA","MASINA I",379527,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5455
"169","RDCKINLEM11","RDC","KINSHASA","LEMBA",331042,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5456
"170","RDCKINPOL11","RDC","KINSHASA","LUFUNGULA",145207,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.7,1,5457
"171","RDCKINBUM11","RDC","KINSHASA","BUMBU",383675,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5458
"172","RDCKINBIO12","RDC","KINSHASA","BINZA-OZONE",425134,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,5488
"173","RDCKINNGI12","RDC","KINSHASA","NGIRI-NGIRI",184308,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,0,0,3,0,0,1.6,1,5496
"174","RDCKINMSU12","RDC","KINSHASA","MASINA I",379527,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,5522
"175","RDCKINMLD12","RDC","KINSHASA","MALUKU II",74808,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,2.7,1,5566
"176","RDCKINKIN12","RDC","KINSHASA","KINSHASA",190144,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1.1,1,5570
"177","RDCKINGOM12","RDC","KINSHASA","GOMBE",101237,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,1,0,0,2,1,50,2,1,5599
"178","RDCKINKOK13","RDC","KINSHASA","KOKOLO",304520,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5643
"179","RDCKINBUM13","RDC","KINSHASA","BUMBU",383675,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.5,1,5676
"180","RDCKINMLU13","RDC","KINSHASA","MALUKU I",204337,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,6,1,0,0,6,1,17,2.9,1,5708
"181","RDCKINKAS13","RDC","KINSHASA","KASA-VUBU",150936,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,5646
"182","RDCKINMSD13","RDC","KINSHASA","MASINA II",313423,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5652
"183","RDCKINLUF13","RDC","KINSHASA","LUFUNGULA",145207,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,5658
"184","RDCKINBAN13","RDC","KINSHASA","BANDALUNGWA",206435,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,5660
"185","RDCKINNGI13","RDC","KINSHASA","NGIRI-NGIRI",184308,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,5689
"186","RDCKINKIS13","RDC","KINSHASA","KISENSO",491985,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,5716
"187","RDCKINKIK14","RDC","KINSHASA","KIKIMI",292158,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,0,0,3,0,0,1,1,5758
"188","RDCKINBAN14","RDC","KINSHASA","BANDALUNGWA",206435,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,5762
"189","RDCKINKGS14","RDC","KINSHASA","KINGASANI",251373,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.4,1,5788
"190","RDCKINMAK14","RDC","KINSHASA","MAKALA",340104,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5794
"191","RDCKINKIS14","RDC","KINSHASA","KISENSO",491985,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,5798
"192","RDCKINKOK14","RDC","KINSHASA","KOKOLO",304520,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,5830
"193","RDCKINLIM14","RDC","KINSHASA","LIMETE",213270,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,3,0,0,0,4,0,0,1.9,1,5838
"194","RDCKINKLD15","RDC","KINSHASA","KALAMU II",147894,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,5875
"195","RDCKIMSDL15","RDC","KINSHASA","MASINA II",313423,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,5903
"196","RDCKINLIM15","RDC","KINSHASA","LIMETE",213270,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,5907
"197","RDCKINMSD14","RDC","KINSHASA","MASINA II",313423,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5750
"198","RDCKINMSU14","RDC","KINSHASA","MASINA I",379527,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,5776
"199","RDCKINLUF14","RDC","KINSHASA","LUFUNGULA",145207,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.7,1,5780
"200","RDCKINMLU14","RDC","KINSHASA","MALUKU I",204337,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,5784
"201","RDCKINBUM14","RDC","KINSHASA","BUMBU",383675,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,1,0,0,0,3,0,0,0.8,1,5821
"202","RDCKINNGI14","RDC","KINSHASA","NGIRI-NGIRI",184308,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,5,1,0,0,5,1,20,2.7,1,5844
"203","RDCKINKAS15","RDC","KINSHASA","KASA-VUBU",150936,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.3,1,5879
"204","RDCKINKIS15","RDC","KINSHASA","KISENSO",491985,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,5892
"205","RDCKINBIO16","RDC","KINSHASA","BINZA-OZONE",425134,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.2,1,5922
"206","RDCKINBAN15","RDC","KINSHASA","BANDALUNGWA",206435,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,5954
"207","RDCKINKGB13","RDC","KINSHASA","KINGABWA",238202,13,"10/04/16 00:00:00","FIEVRE JAUNE",NA,NA,4,0,0,0,0,0,4,0,0,1.7,1,5984
"208","RDCKINMGU13","RDC","KINSHASA","MONT-NGAFULA I",280358,13,"10/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.4,1,5985
"209","RDCKINMLU15","RDC","KINSHASA","MALUKU I",204337,15,"11/04/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,0,0,2,0,0,1,1,5986
"210","RDCKINMSU15","RDC","KINSHASA","MASINA I",379527,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,5933
"211","RDCKINKIK15","RDC","KINSHASA","KIKIMI",292158,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,NA,1,0,0,0.3,1,5945
"212","RDCKINNGA15","RDC","KINSHASA","NGABA",206710,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.9,1,5966
"213","RDCKINBUM15","RDC","KINSHASA","BUMBU",383675,15,"04/17/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.5,1,5977
"214","RDCKINBAR15","RDC","KINSHASA","BARUMBU",172524,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,6009
"215","RDCKINMSD16","RDC","KINSHASA","MASINA II",313423,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,2,0,0,0,4,0,0,1.3,1,6035
"216","RDCKINKIS16","RDC","KINSHASA","KISENSO",491985,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.2,1,6044
"217","RDCKINNGI16","RDC","KINSHASA","NGIRI-NGIRI",184308,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.6,1,6047
"218","RDCKINBAN17","RDC","KINSHASA","BANDALUNGWA",206435,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,6145
"219","RDCKINMSD17","RDC","KINSHASA","MASINA II",313423,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1,1,6189
"220","RDCKINMSU16","RDC","KINSHASA","MASINA I",379527,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.8,1,6018
"221","RDCKINKIK16","RDC","KINSHASA","KIKIMI",292158,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6064
"222","RDCKINKLD16","RDC","KINSHASA","KALAMU II",147894,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.7,1,6103
"223","RDCKINKIK17","RDC","KINSHASA","KIKIMI",292158,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6126
"224","RDCKINKLD17","RDC","KINSHASA","KALAMU II",147894,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,6164
"225","RDCKINMSU17","RDC","KINSHASA","MASINA I",379527,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6172
"226","RDCKINKIS17","RDC","KINSHASA","KISENSO",491985,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.4,1,6196
"227","RDCKINKLU17","RDC","KINSHASA","KALAMU I",165697,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,6211
"228","RDCKINNDJ17","RDC","KINSHASA","NDJILI",365847,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,1,0,0,4,1,25,1.1,1,6217
"229","RDCKINMSD18","RDC","KINSHASA","MASINA II",313423,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6251
"230","RDCKINMAK18","RDC","KINSHASA","MAKALA",340104,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6284
"231","RDCKINKLD18","RDC","KINSHASA","KALAMU II",147894,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.4,1,6292
"232","RDCKINBUM18","RDC","KINSHASA","BUMBU",383675,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,6329
"233","RDCKINMSD18","RDC","KINSHASA","MASINA II",313423,18,"09/05/16 00:00:00","CHOLERA",NA,NA,1,1,2,0,0,0,3,1,33,1,1,6399
"234","RDCKINNDJ19","RDC","KINSHASA","NDJILI",365847,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6401
"235","RDCKINMSU20","RDC","KINSHASA","MASINA I",379527,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.8,1,6472
"236","RDCKINBAR20","RDC","KINSHASA","BARUMBU",172524,20,"05/16/16 00:00:00","CHOLERA",NA,NA,3,2,1,0,0,0,4,2,50,2.3,1,6476
"237","RDCKINKGS18","RDC","KINSHASA","KINGASANI",251373,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.4,1,6309
"238","RDCKINKGB18","RDC","KINSHASA","KINGABWA",238202,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.4,1,6314
"239","RDCKINKIS18","RDC","KINSHASA","KISENSO",491985,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,6319
"240","RDCKINNGA18","RDC","KINSHASA","NGABA",206710,18,"02/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6338
"241","RDCKINMSU19","RDC","KINSHASA","MASINA I",379527,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6375
"242","RDCKINKIK19","RDC","KINSHASA","KIKIMI",292158,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6376
"243","RDCKINBAN19","RDC","KINSHASA","BANDALUNGWA",206435,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1,1,6416
"244","RDCKINLEM19","RDC","KINSHASA","LEMBA",331042,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,0,0,0,0,0,0,0,0,1,6423
"245","RDCKINKLD19","RDC","KINSHASA","KALAMU II",147894,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.4,1,6426
"246","RDCKINKLU20","RDC","KINSHASA","KALAMU I",165697,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.2,1,6458
"247","RDCKINBUM20","RDC","KINSHASA","BUMBU",383675,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6492
"248","RDCKINMLD20","RDC","KINSHASA","MALUKU II",74808,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,0,0,0,0,0,0,0,0,1,6557
"249","RDCKINKLU21","RDC","KINSHASA","KALAMU I",165697,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.2,1,6571
"250","RDCKINBAN20","RDC","KINSHASA","BANDALUNGWA",206435,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.5,1,6502
"251","RDCKINLIM20","RDC","KINSHASA","LIMETE",213270,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6506
"252","RDCKINKGS19","RDC","KINSHASA","KINGASANI",251373,19,"09/05/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,6515
"253","RDCKINNGA20","RDC","KINSHASA","NGABA",206710,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,6,1,0,0,6,1,17,2.9,1,6546
"254","RDCKINMSD19","RDC","KINSHASA","MASINA II",313423,19,"05/16/16 00:00:00","CHOLERA",NA,NA,1,0,8,0,0,0,9,0,0,2.9,1,6547
"255","RDCKINMLU20","RDC","KINSHASA","MALUKU I",204337,20,"05/16/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6548
"256","RDCKINMGU21","RDC","KINSHASA","MONT-NGAFULA I",280358,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,6577
"257","RDCKINNGA21","RDC","KINSHASA","NGABA",206710,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1,1,6588
"258","RDCKINMLI21","RDC","KINSHASA","MALUKU I",204337,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,6609
"259","RDCKINLUF21","RDC","KINSHASA","LUFUNGULA",145207,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.4,1,6612
"260","RDCKINMLU19","RDC","KINSHASA","MALUKU I",204337,19,"09/05/16 00:00:00","CHOLERA",NA,NA,0,0,3,0,0,0,3,0,0,1.5,1,6618
"261","RDCKINNGI21","RDC","KINSHASA","NGIRI-NGIRI",184308,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6626
"262","RDCKINNGI20","RDC","KINSHASA","NGIRI-NGIRI",184308,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6634
"263","RDCKINMGD21","RDC","KINSHASA","MONT-NGAFULA II",164242,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,5,0,5,0,0,0,10,0,0,6.1,1,6699
"264","RDCKINBAN14","RDC","KINSHASA","BANDALUNGWA",206435,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6701
"265","RDCKINBAN16","RDC","KINSHASA","BANDALUNGWA",206435,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1,1,6702
"266","RDCKINBAN18","RDC","KINSHASA","BANDALUNGWA",206435,18,"05/02/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,6703
"267","RDCKINBAN21","RDC","KINSHASA","BANDALUNGWA",206435,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6704
"268","RDCKINBAR21","RDC","KINSHASA","BARUMBU",172524,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.2,1,6705
"269","RDCKINBAR15","RDC","KINSHASA","BARUMBU",NA,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,NA,1,6706
"270","RDCKINBUM14","RDC","KINSHASA","BUMBU",383675,14,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6707
"271","RDCKINBUM16","RDC","KINSHASA","BUMBU",383675,16,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,14,0,0,0,14,0,0,3.6,1,6708
"272","RDCKINGOM13","RDC","KINSHASA","GOMBE",101237,13,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,6709
"273","RDCKINGOM11","RDC","KINSHASA","GOMBE",101237,11,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,6710
"274","RDCKINKLU18","RDC","KINSHASA","KALAMU I",165697,18,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.2,1,6711
"275","RDCKINNGA19","RDC","KINSHASA","NGABA",206710,19,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,6729
"276","RDCKINNGI21","RDC","KINSHASA","NGIRI-NGIRI",184308,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.1,1,6730
"277","RDCKINNDJ17","RDC","KINSHASA","NDJILI",365847,17,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.1,1,6731
"278","RDCKINLIN21","RDC","KINSHASA","LINGWALA",97732,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,6732
"279","RDCKINBUM21","RDC","KINSHASA","BUMBU",383675,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,6733
"280","RDCKINKLU21","RDC","KINSHASA","KALAMU I",165697,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,6734
"281","RDCKINKGB21","RDC","KINSHASA","KINGABWA",238202,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.3,1,6735
"282","RDCKINKGS21","RDC","KINSHASA","KINGASANI",251373,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.6,1,6736
"283","RDCKINMSU21","RDC","KINSHASA","MASINA I",379527,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6737
"284","RDCKINNGA21","RDC","KINSHASA","NGABA",206710,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1,1,6738
"285","RDCKINKIM21","RDC","KINSHASA","KIMBANSEKE",319562,21,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,NA,NA,2,0,0,0,2,0,0,0.6,1,6739
"286","RDCKINKIM17","RDC","KINSHASA","KIMBANSEKE",319562,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.3,1,6740
"287","RDCKINGOM22","RDC","KINSHASA","GOMBE",101237,22,"05/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,6742
"288","RDCKINKGB21","RDC","KINSHASA","KINGABWA",238202,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,1,0,0,2,1,50,0.8,1,6592
"289","RDCKINMSU21","RDC","KINSHASA","MASINA I",379527,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,6597
"290","RDCKINMSD21","RDC","KINSHASA","MASINA II",313423,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,10,0,0,0,11,0,0,3.5,1,6601
"291","RDCKINKGS21","RDC","KINSHASA","KINGASANI",251373,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,6605
"292","RDCKINMAK21","RDC","KINSHASA","MAKALA",340104,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,6647
"293","RDCKINKAS21","RDC","KINSHASA","KASA-VUBU",150936,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,6648
